step,time,x,y,z,vx,vy,vz,roll,pitch,yaw,yaw_rate,desired_vx_body,desired_vy_body,desired_yaw_rate,desired_altitude,goal_distance,motor_m1,motor_m2,motor_m3,motor_m4
266.0,10.56,-0.03322883212688644,-0.05893137999493234,1.03057098304569,0.27629923151112146,0.21484050382644695,-0.028029203243941345,-7.660106514357882e-07,8.108233183192855e-07,0.6600065866313537,0.001396536544737726,0.34999985445195797,0.0003191921180588364,0.0012767686492174634,1.0,1.5624779451027173,55.349140725935186,55.349380945011035,55.34914077239347,55.3493796248997
267.0,10.592,-0.024387255003104534,-0.052056472807197,1.0296672185103732,0.2762992851181843,0.214840849616729,-0.02824264172864713,-7.066831013291295e-07,7.478171587273305e-07,0.6600491904774596,0.001331370189559507,0.3499998677165531,0.0003042998444699463,0.001217199531227675,1.0,1.5512626539313905,55.3545044142045,55.35473337849403,55.35450444422861,55.35473216257239
268.0,10.624,-0.01554567629853373,-0.04518155541041541,1.0287585676120403,0.2762993345178374,0.21484116864942465,-0.02839534057290369,-6.521205025015853e-07,6.898134393407016e-07,0.6600898062633361,0.0012692433075903124,0.34999987977254565,0.0002901020571846047,0.0011604083616078452,1.0,1.5400475703909955,55.35975838769319,55.359976625443224,55.35975840693797,55.35997550897187
269.0,10.656,-0.0067040961374355765,-0.038306628592609304,1.0278469344979753,0.2762993800343171,0.21484146305644056,-0.028488534814533038,-6.019669044387496e-07,6.363700819083605e-07,0.660128526720355,0.0012100142809423529,0.3499998907300238,0.0002765663959804765,0.001106265699047104,1.0,1.5288327431922135,55.36489026975922,55.365098284988214,55.36489028325837,55.36509726235695
270.0,10.688,0.0021374853649817806,-0.03143169307907991,1.0269341792876854,0.2762994219505422,0.21484173479779328,-0.02852360032155885,-5.558686241701351e-07,5.870876466065394e-07,0.6601654402587441,0.0011535480738944536,0.3499999006890527,0.00026366200570651643,0.0010546481225765622,1.0,1.5176182170934138,55.36988853017312,55.370086803564654,55.36988854200961,55.37008586842335
271.0,10.72,0.010979068101566751,-0.024556749537632344,1.0260221138722259,0.2762994605182801,0.21484198567023632,-0.0285020442331099,-5.134810371751393e-07,5.416085020238475e-07,0.6602006311684603,0.0010997159279790784,0.3499999097405863,0.0002513594665236596,0.00100543795252348,1.0,1.506404032794187,55.37474248698953,55.374931476771096,55.37474250013052,55.37493062225079
272.0,10.752,0.019820651972504405,-0.017681798583474875,1.025112498020356,0.2762994959668014,0.21484221731742073,-0.02842549537093034,-4.744751462939639e-07,4.996144429526214e-07,0.6602341798107619,0.0010483950713828106,0.3499999179672968,0.0002396307274046272,0.0009585229845044062,1.0,1.4951902268670794,55.37944230583447,55.37962244865648,55.379442322111814,55.37962166763734
273.0,10.784,0.028662236884814167,-0.010806840783755328,1.0242070357915196,0.2762995285096798,0.21484243124123564,-0.028295694651139767,-4.3854315504335524e-07,4.6082315135248124e-07,0.6602661628009172,0.00099946844187425,0.34999992544432756,0.00022844904272431577,0.0009137962357816275,1.0,1.4839768317261506,55.3839789967135,55.384150708535806,55.3839790169199,55.38414999392196
274.0,10.816,0.03750382275200262,-0.003931876661711824,1.0233073722547343,0.2762995583496389,0.2148426288138593,-0.02811448552453991,-4.0540255262450697e-07,4.2498393762409983e-07,0.6602966531824545,0.0009528244226402444,0.34999993223997894,0.000217788911785477,0.0008711557033605821,1.0,1.4727638756307109,55.38834440844437,55.388508085431795,55.38834443251085,55.38850743040055
275.0,10.848,0.046345409493812335,0.0029430932995686727,1.0224150905116003,0.2762995856815534,0.21484281129001534,-0.02788380447293901,-3.747984852122505e-07,3.918731912867359e-07,0.6603257205933557,0.0009083565903310265,0.3499999384163307,0.0002076260211277825,0.0008305041332211216,1.0,1.4615513827223419,55.39253122082202,55.392687240242864,55.3925312480405,55.3926866384481
276.0,10.88,0.05518699703601595,0.009818068653775151,1.0215317090207974,0.27629961069386266,0.21484297981895226,-0.02760567158759106,-3.4650441614128194e-07,3.612899071444083e-07,0.6603534314245567,0.0008659634747413653,0.3499999440298084,0.00019793718948440953,0.0007917488001418782,1.0,1.4503393730930931,55.39653293462207,55.396681655742896,55.3965329638814,55.39668110145897
277.0,10.912,0.06402858531021566,0.016693048988358692,1.0206586792206382,0.27629963356874065,0.21484313545573547,-0.027282181254972813,-3.203212588892005e-07,3.33051579299497e-07,0.6603798489711088,0.0008255483294993513,0.34999994913169774,0.000188700315259277,0.0007548012976041907,1.0,1.4391278628825632,55.40034385955314,55.400485624520094,55.400343889562116,55.400485112722755
278.0,10.944,0.0728701742536208,0.02356803392184805,1.019797383445486,0.2762996544814105,0.21484327917154228,-0.026915492973504627,-2.960752877831243e-07,3.0699066479001434e-07,0.6604050335763396,0.0007870189132614376,0.34999995376861315,0.0001798943264050279,0.0007195773373029233,1.0,1.4279168644014137,55.403959100267826,55.404094234964546,55.40395912974512,55.40409376135223
279.0,10.976,0.08171176380878821,0.0304430231014566,1.0189491331311187,0.2762996735989813,0.21484341186276695,-0.02650782232398172,-2.7361519906499807e-07,2.8295172411037457e-07,0.6604290427693348,0.0007502872809212407,0.34999995798292244,0.00017149913259201233,0.0006859965578191793,1.0,1.4167063862787541,55.40737454054467,55.40750335541819,55.40737456836414,55.40750291638303
280.0,11.008000000000001,0.09055335392332055,0.03731801620093985,1.0181151673034432,0.2762996910791353,0.2148435343588514,-0.026061432114858594,-2.5280870284691823e-07,2.607892608715875e-07,0.6604519313960371,0.0007152695842943128,0.3499999618131343,0.00016349557956946148,0.0006539823420621316,1.0,1.4054964336307318,55.41058682575429,55.41070961660275,55.41058685104145,55.410709209161915
281.0,11.040000000000001,0.0993949445495265,0.04419301291866341,1.0172966513443247,0.276299707068936,0.21484364742886114,-0.025578623722453928,-2.335390023349751e-07,2.403662248830741e-07,0.6604737517442638,0.0006818858819569211,0.3499999652942488,0.00015586540561882134,0.0006234616430825346,1.0,1.394287008247621,55.41359334372547,55.413710392441835,55.41359336590512,55.41371001414425
282.0,11.072000000000001,0.1082365356440525,0.05106801297584433,1.0164946760276936,0.2762997217039371,0.21484375178690351,-0.02506172864472076,-2.1570145565808405e-07,2.2155308102992464e-07,0.6604945536629153,0.0006500599577467839,0.3499999684580775,0.0001485912000116496,0.0005943648179015159,1.0,1.3830781087966582,55.416392204126296,55.416503779397345,55.41639222292879,55.41650342821711
283.0,11.104000000000001,0.1170781271674992,0.05794301611493372,1.015710256818546,0.2762997351077091,0.21484384809654325,-0.02451310028585977,-1.9920064008054802e-07,2.0422733160070923e-07,0.6605143846756408,0.0006197191475771567,0.3499999713335341,0.00014165636338572818,0.0005666254690125383,1.0,1.3718697310378893,55.41898221647859,55.4190885744373,55.41898223191145,55.419088248667
284.0,11.136000000000001,0.12591971908403693,0.06481802209811457,1.0149443334269346,0.27629974739180385,0.21484393697440146,-0.023935105987860063,-1.8394795871759856e-07,1.882733528815918e-07,0.6605332900892181,0.0005907941742178774,0.34999997394689775,0.00013504506995434817,0.000540180293220649,1.0,1.360661868050323,55.421362866921285,55.421464251756234,55.421362879219515,55.42146394990854
285.0,11.168000000000001,0.1347613113610337,0.07169303070589483,1.0141977696085824,0.27629975865614875,0.21484401899313288,-0.023330119323504407,-1.6985984192546967e-07,1.7358242791798907e-07,0.6605513130968904,0.0005632189896943198,0.34999997632205315,0.0001287422314718012,0.000514968937500071,1.0,1.349454510465732,55.423534293842934,55.42363093836585,55.423534303404196,55.423630659090065
286.0,11.200000000000001,0.14360290396870695,0.0785680417357817,1.0134713532033277,0.276299768989789,0.21484409468396454,-0.022700512664210172,-1.5685654492673388e-07,1.6005285352804408e-07,0.6605684948768904,0.0005369306249374336,0.3499999784807094,0.00012273346287552944,0.000490933861563625,1.0,1.3382476467075388,55.42549726249657,55.425589388674176,55.42549726981529,55.425589130691186
287.0,11.232000000000001,0.1524444968798075,0.08544305500102857,1.0127657964022188,0.2762997784718916,0.21484416453896435,-0.02204865003465476,-1.448614718544126e-07,1.4759004394909887e-07,0.660584874686378,0.0005118690464455132,0.34999998044259717,0.00011700504953074398,0.00046802020684042487,1.0,1.327041263232323,55.42725313871668,55.42734095816864,55.427253144320645,55.42734072022709
288.0,11.264,0.16128609006934053,0.09231807032944972,1.0120817362337469,0.2762997871729225,0.21484422901317266,-0.021376880264747714,-1.338009306922394e-07,1.3610655572270451e-07,0.6606004899510055,0.00048797701957488463,0.34999998222564926,0.0001115439160034315,0.0004461756715666842,1.0,1.3158353447716031,55.42880386185073,55.4288875763178,55.42880386624534,55.42888735717032
289.0,11.296,0.17012768351432558,0.09919308756230133,1.011419735259397,0.2762997951557828,0.21484428852661264,-0.02068753044843356,-1.2360420804488702e-07,1.255219834675663e-07,0.6606153763503085,0.00046519997817796134,0.3499999838461647,0.00010633759629255501,0.00042535039171405216,1.0,1.3046298745716978,55.430151917008516,55.43023171881299,55.4301519206515,55.43023151719288
290.0,11.328,0.1789692771935939,0.10606810655322867,1.0107802824684475,0.27629980247713465,0.21484434346647907,-0.019982899717170526,-1.1420383915750322e-07,1.1576284779551671e-07,0.6606295678991214,0.00044348590037150817,0.3499999853189575,0.00010137420545219822,0.00040549682747819115,1.0,1.293424834629615,55.431300306780905,55.43137637921816,55.43130031002271,55.431376193877036
291.0,11.36,0.1878108710876209,0.1129431271672811,1.0101637943617263,0.2762998091883435,0.21484439418913823,-0.019265253335037907,-1.0553596692992357e-07,1.0676209154398903e-07,0.660643097025203,0.00042278519002166535,0.3499999866574913,9.664241253717898e-05,0.00038656965506087546,1.0,1.2822202059230883,55.4322525224423,55.432325040228534,55.43225252555453,55.43232486990814
292.0,11.392,0.19665246517838753,0.11981814927999475,1.0095706162138594,0.27629981533645676,0.21484444102230144,-0.018536817120842746,-9.754069923763131e-08,9.845880398433254e-08,0.6606559946432453,0.00040305056380673476,0.3499999878740032,9.21314148116803e-05,0.0003685256635026723,1.0,1.2710159686330509,55.43301251487178,55.433081644509286,55.433012518021314,55.433081487985035
293.0,11.424,0.20549405944926577,0.12669317277654402,1.0090010235034077,0.2762998209649449,0.21484448426716443,-0.017799772201614033,-9.016239535365707e-08,9.079766533982237e-08,0.6606682902254386,0.00038423694352243763,0.3499999889796151,8.783091315706093e-05,0.00035132365631564973,1.0,1.259812102357021,55.43358466517406,55.43365056533536,55.43358466844088,55.4336504214284
294.0,11.456,0.21433565388492257,0.13356819755096083,1.008455223500187,0.27629982611427467,0.2148445242005253,-0.017056250100649914,-8.334983239979495e-08,8.372841427658437e-08,0.6606800118687476,0.00036630135339605605,0.3499999899844352,8.37310886251108e-05,0.0003349243576950878,1.0,1.2486085863120533,55.4339737551706,55.43403657706003,55.433973758562075,55.43403644465545
295.0,11.488,0.22317724847123654,0.14044322350541982,1.0079333569990025,0.2762998308223116,0.21484456107684327,-0.01630832816201104,-7.705624042264129e-08,7.720529954766989e-08,0.660691186359058,0.00034920282217897324,0.3499999908976509,7.982258007957488e-05,0.00031929032308606323,1.0,1.2374053995260954,55.434184937826366,55.43424482552923,55.434184941297126,55.43424470359064
296.0,11.52,0.23201884319522317,0.1473182505495864,1.0074355001890043,0.2762998351245819,0.21484459513020496,-0.01555802531244542,-7.123919907910712e-08,7.118655298294288e-08,0.6607018392323315,0.0003329022897946816,0.34999999172761187,7.609646287728977e-05,0.00030438585390735184,1.0,1.2262025210167813,55.43422370771102,55.43428079852858,55.43422371118272,55.434280686108714
297.0,11.552,0.24086043804496468,0.1541932786000234,1.0069616666478696,0.27629983905442185,0.21484462657615672,-0.014807298160460211,-6.586041261584589e-08,6.563389860744324e-08,0.6607119948329186,0.00031736251832287704,0.3499999924819069,7.254422853594789e-05,0.0002901769162215739,1.0,1.2149999299568686,55.434095871578464,55.43415029635055,55.43409587495837,55.434150192594686
298.0,11.584,0.24970203300954225,0.16106830757965215,1.0065118094500631,0.27629984264304863,0.21484465561339808,-0.014058037431451108,-6.088539564121156e-08,6.051212334432242e-08,0.6607216763691456,0.000302548007097596,0.3499999931674335,6.915776534835438e-05,0.0002766310631935109,1.0,1.2037976058257096,55.43380751914908,55.43385940256179,55.43380752234618,55.43385930670909
299.0,11.616,0.2585436280789691,0.167943337417262,1.0060858233784926,0.2762998459195883,0.21484468242530755,-0.013312064736578632,-5.62830886299915e-08,5.57887064972615e-08,0.660730905966322,0.00028842491175463746,0.34999999379046015,6.592933989213456e-05,0.00026371736112815734,1.0,1.1925955285463221,55.43336499417383,55.43341445505361,55.433364997109535,55.433414366432274
300.0,11.648,0.26738522324412367,0.1748183680470639,1.0056835472289773,0.2762998489110808,0.21484470718130946,-0.012571129672352122,-5.202545038587863e-08,5.143351228206131e-08,0.6607397047172674,0.0002749609670373124,0.3499999943566842,6.285157940144614e-05,0.0002514063189570148,1.0,1.1813936786077877,55.43277486585317,55.43282201744767,55.432774868470055,55.43282193546788
301.0,11.68,0.2762268184966833,0.1816933994082823,1.0053047661970766,0.2762998516424879,0.21484473003807456,-0.011836907246896834,-4.8087042989488086e-08,4.741854543797791e-08,0.6607480927304892,0.00026212541317666653,0.3499999948712836,5.991745495445566e-05,0.00023966982098875265,1.0,1.1701920371728713,55.432043900685066,55.432088850930334,55.43204390295035,55.43208877507383
302.0,11.712,0.2850684138290586,0.18856843144478064,1.004949214336979,0.2762998541367288,0.21484475114057278,-0.011110995628053889,-4.444464506348516e-08,4.371776252920133e-08,0.6607560891761114,0.0002498889256898578,0.3499999953389646,5.7120265443438845e-05,0.00022848106278823275,1.0,1.1589905861709007,55.43117903480777,55.431221886581,55.43117903671191,55.43122181639029
303.0,11.744,0.29391000923433,0.19544346410471666,1.0046165770823354,0.27629985641473126,0.2148447706230006,-0.010394914207609287,-4.107691411902391e-08,4.0306921096736625e-08,0.6607637123296615,0.00023822354843015567,0.3499999957640042,5.445362229014594e-05,0.00021781449003919204,1.0,1.1477893083760846,55.43018734689734,55.430228198257865,55.43018734845343,55.43022813332648
304.0,11.776,0.3027516047061866,0.20231849734022342,1.0043064938191224,0.2762998584955182,0.21484478860958592,-0.009690101975406975,-3.796408998754559e-08,3.716346630951435e-08,0.660770979613814,0.00022710262976910088,0.34999999615028987,5.191143487293104e-05,0.00020764574025302628,1.0,1.1365881874715842,55.42907603168512,55.429114976103,55.429076032923525,55.42911491606372
305.0,11.808,0.3115932002388689,0.20919353110711325,1.0040185605008456,0.2762998603963206,0.21484480521530705,-0.00899791619615036,-3.508776790152095e-08,3.426644227002247e-08,0.6607779076381897,0.00021650076173185864,0.3499999965013544,4.9487896632227635e-05,0.0001979515871884496,1.0,1.1253872080997598,55.42785237414408,55.42788950071606,55.42785237510721,55.42788944523339
306.0,11.84,0.32043479582711587,0.2160685653646023,1.0037523322966464,0.27629986213271807,0.21484482054653292,-0.008319631381224761,-3.24307224328046e-08,3.1596412866376254e-08,0.6607845122372924,0.00020639372196541722,0.3499999968204087,4.717747182486631e-05,0.00018870988787089704,1.0,1.114186355899131,55.42652372439801,55.426559118053035,55.426523725133976,55.42655906681533
307.0,11.872,0.329276391466117,0.22294360007505373,1.0035073262631353,0.27629986371878446,0.21484483470160676,-0.0076564385472210825,-2.997678841420228e-08,2.9135389188963463e-08,0.6607908085066819,0.00019675841841617443,0.3499999971103712,4.4974882894621704e-05,0.00017989953207364628,1.0,1.1029856175286745,55.42509747339731,55.4251312150924,55.42509747395618,55.42513116780645
308.0,11.904,0.3381179871514687,0.22981863520373816,1.00328302403106,0.27629986516724037,0.21484484777138813,-0.007009444752355259,-2.7710779309840078e-08,2.6866763252351254e-08,0.6607968108374531,0.00018757283659434396,0.3499999973738942,4.2875098434091985e-05,0.00017150039416538032,1.0,1.0917849806801725,55.42358102940734,55.423613196313106,55.423581029836875,55.42361315270082
309.0,11.936,0.3469595828791363,0.23669367071861044,1.003078874498216,0.27629986648961313,0.21484485983975873,-0.006379672901374305,-2.5618435340698993e-08,2.4775237853237356e-08,0.6608025329491103,0.00017881598927907606,0.34999999761338796,4.0873321706297316e-05,0.00016349328719689193,1.0,1.0805844340793846,55.42198179534574,55.42201246102247,55.42198179568681,55.42201242081841
310.0,11.968,0.35580117864542055,0.2435687065901019,1.0028942965203216,0.2762998676963822,0.21484487098410807,-0.00576806180919986,-2.368640081718654e-08,2.2846747578804028e-08,0.6608079879209053,0.00017046786859323804,0.3499999978310434,3.896497970337642e-05,0.00015585991913553697,1.0,1.0693839674768837,55.42030714700087,55.42033638156708,55.420307147286564,55.42033634451819
311.0,12.0,0.364642774446928,0.2504437427909272,1.0027286815919016,0.2762998687971076,0.21484488127578963,-0.005175466513122891,-2.190220496321325e-08,2.106837843150616e-08,0.6608131882217149,0.00016250940030352627,0.3499999980288515,3.714571271495881e-05,0.00014858285113878987,1.0,1.058183571629429,55.41856441216555,55.41859228245929,55.41856441242069,55.41859224832362
312.0,12.032,0.3734843702805456,0.2573187792959053,1.002581396509565,0.2762998698005497,0.21484489078056593,-0.0046026588230232935,-2.0254250730445947e-08,1.9428289586615377e-08,0.6608181457385233,0.00015492240025309382,0.3499999982086218,3.5411364383147736e-05,0.00014164545777410885,1.0,1.0469832382727964,55.41676085071101,55.416787420441814,55.416760850951285,55.41678738899041
313.0,12.064,0.3823259661434181,0.26419381608179426,1.0024517860104036,0.27629987071476464,0.21484489955903,-0.004050328098789687,-1.8731799795203707e-08,1.7915624301053915e-08,0.6608228718035735,0.00014768953282455474,0.349999998371999,3.375797222246457e-05,0.00013503188909915753,1.0,1.03578296008699,55.414903635621755,55.414928965517745,55.41490363585561,55.41492893653451
314.0,12.096,0.3911675620329279,0.2710688531271385,1.0023391753786024,0.2762998715471821,0.21484490766700784,-0.003519082243788604,-1.7324949060043527e-08,1.6520429134573395e-08,0.6608273772202574,0.00014079427136763859,0.3499999985204778,3.2181758579663544e-05,0.00012872703450010902,1.0,1.024582730654788,55.41299983501302,55.413023982960304,55.41299983524292,55.4130239562431
315.0,12.128,0.40000915794667735,0.2779438904121288,1.0022428730137003,0.2762998723046699,0.21484491515594611,-0.0030094489031906565,-1.6024598674735858e-08,1.5233574025823767e-08,0.6608316722877912,0.00013422086042407395,0.3499999986554164,3.067912201690226e-05,0.00012271648822461678,1.0,1.0133825444145648,55.41105639514452,55.411079416319616,55.41105639536844,55.41107939168213
316.0,12.16,0.4088507538824721,0.2848189279184731,1.0021621729543215,0.2762998729935858,0.21484492207325834,-0.0025218768555865224,-1.4822406979811053e-08,1.4046670088846588e-08,0.6608357668247437,0.00012795427977101763,0.34999999877804955,2.9246629095008858e-05,0.00011698651651619317,1.0,1.002182396608319,55.40908012444228,55.40910207144057,55.40908012465472,55.40910204870944
317.0,12.192,0.4176923498383061,0.2916939656292784,1.0020963573515587,0.27629987361981234,0.21484492846266642,-0.002056737586339506,-1.3710751980974948e-08,1.2952004114594769e-08,0.6608396701914669,0.00012198021009917576,0.3499999988894992,2.788100653983161e-05,0.00011152402627725432,1.0,0.9909822832258356,55.40707767853564,55.40709860149168,55.4070776787305,55.407098580509754
318.0,12.224,0.4265339458123472,0.29856900352894267,1.0020446988865666,0.2762998741887843,0.21484493436450794,-0.001614327031003447,-1.2682668195765433e-08,1.194247037274363e-08,0.6608433913114768,0.00011628500031318312,0.34999999899078515,2.6579133774295993e-05,0.00010631653519943549,1.0,0.9797822009458647,55.40505554631732,55.40507549302115,55.40505554648902,55.405075473645645
319.0,12.256,0.43537554180292387,0.3054440416030551,1.0020064631273022,0.27629987470552025,0.21484493981601352,-0.0011948674770098633,-1.173178746246902e-08,1.101151485536077e-08,0.6608469386918403,0.00011085563635343195,0.3499999990828342,2.53380357968791e-05,0.00010135214327600117,1.0,0.9685821470751786,55.40302003702617,55.40303905303297,55.40302003716887,55.40303903513437
320.0,12.288,0.44421713780851213,0.3123190798383051,1.0019809108197186,0.27629987517463284,0.2148449448515619,-0.0007985096119877958,-1.0852286251492763e-08,1.0153081397954134e-08,0.6608503204426069,0.00010567971146163489,0.3499999991664885,2.4154876393345237e-05,9.66195056501862e-05,1.0,0.9573821194863259,55.40097726834869,55.40099539708553,55.40097726846002,55.400995380546426
321.0,12.32,0.45305873382772366,0.31919411822239835,1.0019673001090994,0.27629987560036,0.2148449495029141,-0.0004253347068508547,-1.003882288274716e-08,9.361576651219959e-09,0.6608535442953379,0.00010074539783727518,0.34999999924251357,2.3026951663618345e-05,9.210780672097575e-05,1.0,0.9461821165548522,55.398933155543226,55.39895043840681,55.39893315562097,55.39895042312185
322.0,12.352,0.4619003298592941,0.3260691567439798,1.0019648886875896,0.2762998759865754,0.21484495379941995,-7.535692218146865e-05,-9.286488543845727e-09,8.631822145362114e-09,0.6608566176207664,9.604141963742676e-05,0.349999999311605,2.1951683851051396e-05,8.780673546187056e-05,1.0,0.9349821370967147,55.39689340156803,55.396909878022434,55.39689340161353,55.39690986389582
323.0,12.384,0.4707419259020723,0.3329441953925625,1.0019729358643543,0.2762998763368195,0.2148449577682088,0.00025147427389765587,-8.59075445270661e-09,7.959030202930018e-09,0.6608595474456365,9.155702719293485e-05,0.3499999993743954,2.0926615458966014e-05,8.370646188580188e-05,1.0,0.9237821803065546,55.394863488215975,55.39487919588127,55.39486348823064,55.39487918282656
324.0,12.416,0.47958352195501036,0.33981923415846194,1.0019907045551555,0.2762998766543138,0.21484496143435777,0.0005552715875364872,-7.94743407530008e-09,7.338767002707083e-09,0.6608623404687554,8.728197247115476e-05,0.34999999943145893,1.9949403641167374e-05,7.979761460801259e-05,1.0,0.9125822456974412,55.39284866823186,55.39286364297243,55.39284866821957,55.39286363091047
325.0,12.448,0.48842511801715394,0.34669427303273537,1.002017463188506,0.2762998769419865,0.21484496482104454,0.0008362072922013512,-7.3526434339815004e-09,6.7669322659324716e-09,0.6608650030762963,8.320648564536109e-05,0.34999999948331817,1.9017814854971338e-05,7.607125945716663e-05,1.0,0.9013823330426393,55.39085395840776,55.39086823441389,55.39085395837304,55.39086822327168
326.0,12.48,0.49726671408763384,0.3535693120071253,1.0020524875259107,0.2762998772024968,0.214844967949686,0.001094510543898918,-6.802774112533503e-09,6.239737912525338e-09,0.6608675413563859,7.932125280102535e-05,0.34999999953044747,1.8129719762755014e-05,7.251887908339416e-05,1.0,0.8901824423198884,55.3888841336324,55.38889774349866,55.38888413357998,55.388897733208594
327.0,12.512,0.5061083101656582,0.36044435107400763,1.0020950623940572,0.2762998774382596,0.21484497084007184,0.0013304646295786416,-6.294471183002492e-09,5.75368660579633e-09,0.6608699611130141,7.5617394640406e-05,0.3499999995732783,1.7283088371927713e-05,6.913235351571067e-05,1.0,0.8789825736586261,55.38694372187855,55.38695669667814,55.386943721813196,55.38695668717811
328.0,12.544,0.5149499062505053,0.367319390226343,1.0021444833271558,0.2762998776514728,0.21484497351048087,0.001544404159330158,-5.824609935506937e-09,5.305549949865185e-09,0.6608722678792927,7.208644619655349e-05,0.34999999961220263,1.6475985400443705e-05,6.590394162622192e-05,1.0,0.8677827272905165,55.385037000107694,55.385049369463495,55.38503700003299,55.38504936069547
329.0,12.576,0.5237915023415173,0.3741944294576322,1.0022000581179689,0.27629987784412424,0.21484497597778673,0.0017367122129088848,-5.390284984826888e-09,4.892347645465253e-09,0.6608744669300928,6.872033751143265e-05,0.3499999996475768,1.5706565860945654e-05,6.282626346489905e-05,1.0,0.8565829035035953,55.38316799106522,55.38317978321983,55.383167990986706,55.38317977512827
330.0,12.608,0.5326330984380945,0.3810694687618745,1.0022611082763895,0.2762998780180372,0.21484497825757073,0.0019078174506442763,-4.9887921095997e-09,4.511344841636353e-09,0.6608765632940988,6.551137519200975e-05,0.34999999967972445,1.4973070847495995e-05,5.9892283408347065e-05,1.0,0.84538310260027,55.38134046095182,55.38135170282709,55.38134046087042,55.38135169536227
331.0,12.64,0.5414746945396901,0.3879445081335291,1.0023269703947468,0.2762998781748631,0.2148449803642068,0.0020581911986672346,-4.6176233444993336e-09,4.16001026778307e-09,0.6608785617652937,6.245222483631014e-05,0.3499999997089399,1.4273823522065188e-05,5.7095294104225756e-05,1.0,0.8341833248593655,55.37955791792542,55.3795686351903,55.379557917845226,55.37956862830328
332.0,12.672,0.5503162906458059,0.3948195475674798,1.0023969974193239,0.2762998783161182,0.21484498231095858,0.0021883445180323462,-4.2744508114224615e-09,3.836026366102234e-09,0.660880466913911,5.953589428637007e-05,0.34999999973549056,1.3607225286565994e-05,5.4428901159875306e-05,1.0,0.8229835705023394,55.37782361143257,55.3778338285563,55.37782361135391,55.377833822202696
333.0,12.704,0.559157886755988,0.4016945870590018,1.002470559827864,0.27629987844319015,0.21484498411006284,0.002298825266880409,-3.95712408030486e-09,3.537255372333007e-09,0.6608822830968762,5.675571766545011e-05,0.34999999975961943,1.2971752133161818e-05,5.188700854452666e-05,1.0,0.811783839663745,55.37614053231333,55.37615027262427,55.376140532236974,55.37615026676251
334.0,12.736,0.5679994828698232,0.4085696266037316,1.0025470467131345,0.27629987855734883,0.2148449857728057,0.0023902151647034442,-3.663656717971791e-09,3.2617294598556356e-09,0.6608840144677604,5.41053401386697e-05,0.3499999997815475,1.236595116607675e-05,4.946380467463207e-05,1.0,0.8005841323659654,55.37451141366967,55.37452069940844,55.3745114135961,55.37452069399918
335.0,12.768,0.5768410789869356,0.4154446661976389,1.0026258667728831,0.27629987865976346,0.21484498730960416,0.0024631268671429485,-3.392218606481097e-09,3.0076412595882105e-09,0.6608856649862697,5.1578703402392315e-05,0.34999999980147534,1.1788437283832831e-05,4.715374914423531e-05,1.0,0.789384448498191,55.37293873245658,55.37294758482512,55.37293873238492,55.3729475798334
336.0,12.8,0.5856826751069837,0.42231970583700107,1.0027064492067876,0.2762998787515026,0.21484498873006688,0.002518201059516221,-3.1411238742205324e-09,2.7733200929706486e-09,0.6608872384272888,4.917003185439924e-05,0.3499999998195854,1.1237890018722663e-05,4.495156008266221e-05,1.0,0.7781847877995752,55.37142471176399,55.37143315097673,55.37142471169447,55.37143314636883
337.0,12.832,0.594524271229657,0.42919474551837894,1.0027882445212517,0.2762998788335411,0.21484499004305826,0.0025561035770019203,-2.908821304769261e-09,2.557232406379949e-09,0.6608887383895097,4.6873819399111005e-05,0.34999999983604363,1.0713050520333445e-05,4.2852202088083934e-05,1.0,0.766985149846457,55.36997132376173,55.36997936909047,55.36997132369473,55.36997936483522
338.0,12.864,0.6033658673546742,0.4360697852385955,1.0028707252431335,0.2762998789067881,0.21484499125676795,0.0025775225588053874,-2.6938836207158353e-09,2.357970886888691e-09,0.6608901683036497,4.468481688163908e-05,0.3499999998510005,1.0212718682928168e-05,4.085087473726379e-05,1.0,0.755785534043504,55.36858029327042,55.36858796308544,55.36858029320289,55.36858795915645
339.0,12.896,0.6122074634817802,0.4429448249947156,1.002953386543724,0.27629987897206226,0.2148449923787524,0.002583165643450789,-2.4950017654743422e-09,2.1742223089596456e-09,0.6608915314402923,4.2598020079169556e-05,0.34999999986459307,9.735750403999655e-06,3.8943001620972416e-05,1.0,0.744585939618598,55.367253101917385,55.36726041373582,55.367253101851034,55.36726041010644
340.0,12.928,0.6210490596107441,0.44981986478402736,1.0030357467745021,0.27629987903012,0.21484499341599214,0.0025737572118197916,-2.310967198314112e-09,2.0047874421055802e-09,0.6608928309173577,4.0608658295419974e-05,0.3499999998769457,9.281054973192537e-06,3.7124219897144424e-05,1.0,0.7333863656212556,55.36599099286411,55.36599796338386,55.365990992797336,55.365997960031194
341.0,12.96,0.6298906557413567,0.45669490460402523,1.003117347916397,0.2762998790816447,0.2148449943749334,0.002550035684216465,-2.1406695335344625e-09,1.8485525659070308e-09,0.6608940697072281,3.871218345292014e-05,0.3499999998881716,8.84759258085177e-06,3.539037032727066e-05,1.0,0.7221868109243524,55.36479497604155,55.364801621183574,55.36479497597534,55.36480161808582
